Timestamp,Milliseconds,Millibars
2019-05-13 08:52:56,458403,1035.9636
2019-05-13 08:52:56,458502,1035.9595
2019-05-13 08:52:56,458602,1035.9441
2019-05-13 08:52:56,458702,1035.9314
2019-05-13 08:52:56,458802,1035.935
2019-05-13 08:52:56,458903,1035.946
2019-05-13 08:52:56,459002,1035.9473
2019-05-13 08:52:56,459102,1035.9512
2019-05-13 08:52:56,459203,1035.9539
2019-05-13 08:52:56,459302,1035.9368
2019-05-13 08:53:57,520047,1035.9368
2019-05-13 08:53:57,520047,1035.9368
2019-05-13 08:53:57,520047,1035.9368
2019-05-13 08:53:57,520047,1035.9368
2019-05-13 08:53:57,520047,1035.9368
2019-05-13 08:53:57,520047,1035.9368
2019-05-13 08:53:57,520047,1035.9368
2019-05-13 08:53:57,520047,1035.9368
2019-05-13 08:53:57,520047,1035.9368
2019-05-13 08:53:57,520047,1035.9368
2019-05-13 08:53:57,520047,1035.9368
2019-05-13 08:53:57,520047,1035.9368
2019-05-13 08:53:57,520047,1035.9368
2019-05-13 08:53:57,520047,1035.9368
2019-05-13 08:53:57,520047,1035.9368
2019-05-13 08:53:57,520047,1035.9368
2019-05-13 08:53:57,520047,1035.9368
2019-05-13 08:53:57,520047,1035.9368
2019-05-13 08:53:57,520047,1035.9368
2019-05-13 08:53:57,520047,1035.9368
2019-05-13 08:53:57,520047,1035.9368
2019-05-13 08:53:57,520047,1035.9368
2019-05-13 08:53:57,520047,1035.9368
2019-05-13 08:53:57,520047,1035.9368
2019-05-13 08:53:57,520047,1035.9368
2019-05-13 08:53:57,520047,1035.9368
2019-05-13 08:53:57,520047,1035.9368
2019-05-13 08:53:57,520047,1035.9368
2019-05-13 08:53:57,520047,1035.9368
2019-05-13 08:53:57,520047,1035.9368
2019-05-13 08:53:57,520047,1035.9368
2019-05-13 08:53:57,520047,1035.9368
2019-05-13 08:53:57,520047,1035.9368
2019-05-13 08:53:57,520047,1035.9368
2019-05-13 08:53:57,520047,1035.9368
2019-05-13 08:53:57,520047,1035.9368
2019-05-13 08:53:57,520047,1035.9368
2019-05-13 08:53:57,520047,1035.9368
2019-05-13 08:53:57,520047,1035.9368
2019-05-13 08:53:57,520047,1035.9368
2019-05-13 08:53:57,520047,1035.9368
2019-05-13 08:53:57,520047,1035.9368
2019-05-13 08:53:57,520047,1035.9368
2019-05-13 08:53:57,520047,1035.9368
2019-05-13 08:53:57,520047,1035.9368
2019-05-13 08:53:57,520047,1035.9368
2019-05-13 08:53:57,520047,1035.9368
2019-05-13 08:53:57,520047,1035.9368
2019-05-13 08:53:57,520047,1035.9368
2019-05-13 08:53:57,520047,1035.9368
2019-05-13 08:53:57,520047,1035.9368
2019-05-13 08:53:57,520047,1035.9368
2019-05-13 08:53:57,520047,1035.9368
2019-05-13 08:53:57,520047,1035.9368
2019-05-13 08:53:57,520047,1035.9368
2019-05-13 08:53:57,520047,1035.9368
2019-05-13 08:53:57,520047,1035.9368
2019-05-13 08:53:57,520047,1035.9368
2019-05-13 08:53:57,520047,1035.9368
2019-05-13 08:53:57,520047,1035.9368
2019-05-13 08:53:57,520047,1035.9368
2019-05-13 08:53:57,520047,1035.9368
2019-05-13 08:53:57,520047,1035.9368
2019-05-13 08:53:57,520047,1035.9368
2019-05-13 08:53:57,520047,1035.9368
2019-05-13 08:53:57,520047,1035.9368
2019-05-13 08:53:57,520047,1035.9368
2019-05-13 08:53:57,520047,1035.9368
2019-05-13 08:53:57,520047,1035.9368
2019-05-13 08:53:57,520047,1035.9368
2019-05-13 08:53:57,520047,1035.9368
2019-05-13 08:53:57,520047,1035.9368
2019-05-13 08:53:57,520047,1035.9368
2019-05-13 08:53:57,520047,1035.9368
2019-05-13 08:53:57,520047,1035.9368
2019-05-13 08:53:57,520047,1035.9368
2019-05-13 08:53:57,520047,1035.9368
2019-05-13 08:53:57,520047,1035.9368
2019-05-13 08:53:57,520047,1035.9368
2019-05-13 08:53:57,520047,1035.9368
2019-05-13 08:53:57,520047,1035.9368
2019-05-13 08:53:57,520047,1035.9368
2019-05-13 08:53:57,520047,1035.9368
2019-05-13 08:53:57,520047,1035.9368
2019-05-13 08:53:57,520047,1035.9368
2019-05-13 08:53:57,520047,1035.9368
2019-05-13 08:53:57,520047,1035.9368
2019-05-13 08:53:57,520047,1035.9368
2019-05-13 08:53:57,520047,1035.9368
2019-05-13 08:53:57,520047,1035.9368
2019-05-13 08:53:57,520047,1035.9368
2019-05-13 08:53:57,520047,1035.9368
2019-05-13 08:53:57,520047,1035.9368
2019-05-13 08:53:57,520047,1035.9368
2019-05-13 08:53:57,520047,1035.9368
2019-05-13 08:53:57,520047,1035.9368
2019-05-13 08:53:57,520047,1035.9368
2019-05-13 08:53:57,520047,1035.9368
2019-05-13 08:53:57,520047,1035.9368
2019-05-13 08:53:57,520047,1035.9368
2019-05-13 08:53:57,520047,1035.9368
2019-05-13 08:53:57,520047,1035.9368
2019-05-13 08:53:57,520047,1035.9368
2019-05-13 08:53:57,520047,1035.9368
2019-05-13 08:53:57,520047,1035.9368
2019-05-13 08:53:57,520047,1035.9368
2019-05-13 08:53:57,520047,1035.9368
2019-05-13 08:53:57,520047,1035.9368
2019-05-13 08:53:57,520047,1035.9368
2019-05-13 08:53:57,520047,1035.9368
2019-05-13 08:53:57,520047,1035.9368
2019-05-13 08:53:57,520047,1035.9368
2019-05-13 08:53:57,520047,1035.9368
2019-05-13 08:53:57,520047,1035.9368
2019-05-13 08:53:57,520047,1035.9368
2019-05-13 08:53:57,520048,1035.9368
2019-05-13 08:53:57,520048,1035.9368
2019-05-13 08:53:57,520048,1035.9368
2019-05-13 08:53:57,520048,1035.9368
2019-05-13 08:53:57,520048,1035.9368
2019-05-13 08:53:57,520048,1035.9368
2019-05-13 08:53:57,520048,1035.9368
2019-05-13 08:53:57,520048,1035.9368
2019-05-13 08:53:57,520048,1035.9368
2019-05-13 08:53:57,520048,1035.9368
2019-05-13 08:53:57,520048,1035.9368
2019-05-13 08:53:57,520048,1035.9368
2019-05-13 08:53:57,520048,1035.9368
2019-05-13 08:53:57,520048,1035.9368
2019-05-13 08:53:57,520048,1035.9368
2019-05-13 08:53:57,520048,1035.9368
2019-05-13 08:53:57,520048,1035.9368
2019-05-13 08:53:57,520048,1035.9368
2019-05-13 08:53:57,520048,1035.9368
2019-05-13 08:53:57,520048,1035.9368
2019-05-13 08:53:57,520048,1035.9368
2019-05-13 08:53:57,520048,1035.9368
2019-05-13 08:53:57,520048,1035.9368
2019-05-13 08:53:57,520048,1035.9368
2019-05-13 08:53:57,520048,1035.9368
2019-05-13 08:53:57,520048,1035.9368
2019-05-13 08:53:57,520048,1035.9368
2019-05-13 08:53:57,520048,1035.9368
2019-05-13 08:53:57,520048,1035.9368
2019-05-13 08:53:57,520048,1035.9368
2019-05-13 08:53:57,520048,1035.9368
2019-05-13 08:53:57,520048,1035.9368
2019-05-13 08:53:57,520048,1035.9368
2019-05-13 08:53:57,520048,1035.9368
2019-05-13 08:53:57,520048,1035.9368
2019-05-13 08:53:57,520048,1035.9368
2019-05-13 08:53:57,520048,1035.9368
2019-05-13 08:53:57,520048,1035.9368
2019-05-13 08:53:57,520048,1035.9368
2019-05-13 08:53:57,520048,1035.9368
2019-05-13 08:53:57,520048,1035.9368
2019-05-13 08:53:57,520048,1035.9368
2019-05-13 08:53:57,520048,1035.9368
2019-05-13 08:53:57,520048,1035.9368
2019-05-13 08:53:57,520048,1035.9368
2019-05-13 08:53:57,520048,1035.9368
2019-05-13 08:53:57,520048,1035.9368
2019-05-13 08:53:57,520048,1035.9368
2019-05-13 08:53:57,520048,1035.9368
2019-05-13 08:53:57,520048,1035.9368
2019-05-13 08:53:57,520048,1035.9368
2019-05-13 08:53:57,520048,1035.9368
2019-05-13 08:53:57,520048,1035.9368
2019-05-13 08:53:57,520048,1035.9368
2019-05-13 08:53:57,520048,1035.9368
2019-05-13 08:53:57,520048,1035.9368
2019-05-13 08:53:57,520048,1035.9368
2019-05-13 08:53:57,520048,1035.9368
2019-05-13 08:53:57,520048,1035.9368
2019-05-13 08:53:57,520048,1035.9368
2019-05-13 08:53:57,520048,1035.9368
2019-05-13 08:53:57,520048,1035.9368
2019-05-13 08:53:57,520048,1035.9368
2019-05-13 08:53:57,520048,1035.9368
2019-05-13 08:53:57,520048,1035.9368
2019-05-13 08:53:57,520048,1035.9368
2019-05-13 08:53:57,520048,1035.9368
2019-05-13 08:53:57,520048,1035.9368
2019-05-13 08:53:57,520048,1035.9368
2019-05-13 08:53:57,520048,1035.9368
2019-05-13 08:53:57,520048,1035.9368
2019-05-13 08:53:57,520048,1035.9368
2019-05-13 08:53:57,520048,1035.9368
2019-05-13 08:53:57,520048,1035.9368
2019-05-13 08:53:57,520048,1035.9368
2019-05-13 08:53:57,520048,1035.9368
2019-05-13 08:53:57,520048,1035.9368
2019-05-13 08:53:57,520048,1035.9368
2019-05-13 08:53:57,520048,1035.9368
2019-05-13 08:53:57,520048,1035.9368
2019-05-13 08:53:57,520048,1035.9368
2019-05-13 08:53:57,520048,1035.9368
2019-05-13 08:53:57,520048,1035.9368
2019-05-13 08:53:57,520048,1035.9368
2019-05-13 08:53:57,520048,1035.9368
2019-05-13 08:53:57,520048,1035.9368
2019-05-13 08:53:57,520048,1035.9368
2019-05-13 08:53:57,520048,1035.9368
2019-05-13 08:53:57,520048,1035.9368
2019-05-13 08:53:57,520048,1035.9368
2019-05-13 08:53:57,520048,1035.9368
2019-05-13 08:53:57,520048,1035.9368
2019-05-13 08:53:57,520048,1035.9368
2019-05-13 08:53:57,520048,1035.9368
2019-05-13 08:53:57,520048,1035.9368
2019-05-13 08:53:57,520048,1035.9368
2019-05-13 08:53:57,520048,1035.9368
2019-05-13 08:53:57,520048,1035.9368
2019-05-13 08:53:57,520048,1035.9368
2019-05-13 08:53:57,520048,1035.9368
2019-05-13 08:53:57,520048,1035.9368
2019-05-13 08:53:57,520048,1035.9368
2019-05-13 08:53:57,520048,1035.9368
2019-05-13 08:53:57,520048,1035.9368
2019-05-13 08:53:57,520048,1035.9368
2019-05-13 08:53:57,520048,1035.9368
2019-05-13 08:53:57,520048,1035.9368
2019-05-13 08:53:57,520048,1035.9368
2019-05-13 08:53:57,520048,1035.9368
2019-05-13 08:53:57,520048,1035.9368
2019-05-13 08:53:57,520048,1035.9368
2019-05-13 08:53:57,520048,1035.9368
2019-05-13 08:53:57,520048,1035.9368
2019-05-13 08:53:57,520048,1035.9368
2019-05-13 08:53:57,520048,1035.9368
2019-05-13 08:53:57,520048,1035.9368
2019-05-13 08:53:57,520048,1035.9368
2019-05-13 08:53:57,520048,1035.9368
2019-05-13 08:53:57,520048,1035.9368
2019-05-13 08:53:57,520048,1035.9368
2019-05-13 08:53:57,520048,1035.9368
2019-05-13 08:53:57,520048,1035.9368
2019-05-13 08:53:57,520048,1035.9368
2019-05-13 08:53:57,520048,1035.9368
2019-05-13 08:53:57,520048,1035.9368
2019-05-13 08:53:57,520048,1035.9368
2019-05-13 08:53:57,520048,1035.9368
2019-05-13 08:53:57,520048,1035.9368
2019-05-13 08:53:57,520048,1035.9368
2019-05-13 08:53:57,520048,1035.9368
2019-05-13 08:53:57,520048,1035.9368
2019-05-13 08:53:57,520048,1035.9368
2019-05-13 08:53:57,520048,1035.9368
2019-05-13 08:53:57,520048,1035.9368
2019-05-13 08:53:57,520048,1035.9368
2019-05-13 08:53:57,520048,1035.9368
2019-05-13 08:53:57,520048,1035.9368
2019-05-13 08:53:57,520048,1035.9368
2019-05-13 08:53:57,520048,1035.9368
2019-05-13 08:53:57,520048,1035.9368
2019-05-13 08:53:57,520048,1035.9368
2019-05-13 08:53:57,520048,1035.9368
2019-05-13 08:53:57,520048,1035.9368
2019-05-13 08:53:57,520048,1035.9368
2019-05-13 08:53:57,520048,1035.9368
2019-05-13 08:53:57,520048,1035.9368
2019-05-13 08:53:57,520048,1035.9368
2019-05-13 08:53:57,520048,1035.9368
2019-05-13 08:53:57,520048,1035.9368
2019-05-13 08:53:57,520048,1035.9368
2019-05-13 08:53:57,520048,1035.9368
2019-05-13 08:53:57,520049,1035.9368
2019-05-13 08:53:57,520049,1035.9368
2019-05-13 08:53:57,520049,1035.9368
2019-05-13 08:53:57,520049,1035.9368
2019-05-13 08:53:57,520049,1035.9368
2019-05-13 08:53:57,520049,1035.9368
2019-05-13 08:53:57,520049,1035.9368
2019-05-13 08:53:57,520049,1035.9368
2019-05-13 08:53:57,520049,1035.9368
2019-05-13 08:53:57,520049,1035.9368
2019-05-13 08:53:57,520049,1035.9368
2019-05-13 08:53:57,520049,1035.9368
2019-05-13 08:53:57,520049,1035.9368
2019-05-13 08:53:57,520049,1035.9368
2019-05-13 08:53:57,520049,1035.9368
2019-05-13 08:53:57,520049,1035.9368
2019-05-13 08:53:57,520049,1035.9368
2019-05-13 08:53:57,520049,1035.9368
2019-05-13 08:53:57,520049,1035.9368
2019-05-13 08:53:57,520049,1035.9368
2019-05-13 08:53:57,520049,1035.9368
2019-05-13 08:53:57,520049,1035.9368
2019-05-13 08:53:57,520049,1035.9368
2019-05-13 08:53:57,520049,1035.9368
2019-05-13 08:53:57,520049,1035.9368
2019-05-13 08:53:57,520049,1035.9368
2019-05-13 08:53:57,520049,1035.9368
2019-05-13 08:53:57,520049,1035.9368
2019-05-13 08:53:57,520049,1035.9368
2019-05-13 08:53:57,520049,1035.9368
2019-05-13 08:53:57,520049,1035.9368
2019-05-13 08:53:57,520049,1035.9368
2019-05-13 08:53:57,520049,1035.9368
2019-05-13 08:53:57,520049,1035.9368
2019-05-13 08:53:57,520049,1035.9368
2019-05-13 08:53:57,520049,1035.9368
2019-05-13 08:53:57,520049,1035.9368
2019-05-13 08:53:57,520049,1035.9368
2019-05-13 08:53:57,520049,1035.9368
2019-05-13 08:53:57,520049,1035.9368
2019-05-13 08:53:57,520049,1035.9368
2019-05-13 08:53:57,520049,1035.9368
2019-05-13 08:53:57,520049,1035.9368
2019-05-13 08:53:57,520049,1035.9368
2019-05-13 08:53:57,520049,1035.9368
2019-05-13 08:53:57,520049,1035.9368
2019-05-13 08:53:57,520049,1035.9368
2019-05-13 08:53:57,520049,1035.9368
2019-05-13 08:53:57,520049,1035.9368
2019-05-13 08:53:57,520049,1035.9368
2019-05-13 08:53:57,520049,1035.9368
2019-05-13 08:53:57,520049,1035.9368
2019-05-13 08:53:57,520049,1035.9368
2019-05-13 08:53:57,520049,1035.9368
2019-05-13 08:53:57,520049,1035.9368
2019-05-13 08:53:57,520049,1035.9368
2019-05-13 08:53:57,520049,1035.9368
2019-05-13 08:53:57,520049,1035.9368
2019-05-13 08:53:57,520049,1035.9368
2019-05-13 08:53:57,520049,1035.9368
2019-05-13 08:53:57,520049,1035.9368
2019-05-13 08:53:57,520049,1035.9368
2019-05-13 08:53:57,520049,1035.9368
2019-05-13 08:53:57,520049,1035.9368
2019-05-13 08:53:57,520049,1035.9368
2019-05-13 08:53:57,520049,1035.9368
2019-05-13 08:53:57,520049,1035.9368
2019-05-13 08:53:57,520049,1035.9368
2019-05-13 08:53:57,520049,1035.9368
2019-05-13 08:53:57,520049,1035.9368
2019-05-13 08:53:57,520049,1035.9368
2019-05-13 08:53:57,520049,1035.9368
2019-05-13 08:53:57,520049,1035.9368
2019-05-13 08:53:57,520049,1035.9368
2019-05-13 08:53:57,520049,1035.9368
2019-05-13 08:53:57,520049,1035.9368
2019-05-13 08:53:57,520049,1035.9368
2019-05-13 08:53:57,520049,1035.9368
2019-05-13 08:53:57,520049,1035.9368
2019-05-13 08:53:57,520049,1035.9368
2019-05-13 08:53:57,520049,1035.9368
2019-05-13 08:53:57,520049,1035.9368
2019-05-13 08:53:57,520049,1035.9368
2019-05-13 08:53:57,520049,1035.9368
2019-05-13 08:53:57,520049,1035.9368
2019-05-13 08:53:57,520049,1035.9368
2019-05-13 08:53:57,520049,1035.9368
2019-05-13 08:53:57,520049,1035.9368
2019-05-13 08:53:57,520049,1035.9368
2019-05-13 08:53:57,520049,1035.9368
2019-05-13 08:53:57,520049,1035.9368
2019-05-13 08:53:57,520049,1035.9368
2019-05-13 08:53:57,520049,1035.9368
2019-05-13 08:53:57,520049,1035.9368
2019-05-13 08:53:57,520049,1035.9368
2019-05-13 08:53:57,520049,1035.9368
2019-05-13 08:53:57,520049,1035.9368
2019-05-13 08:53:57,520049,1035.9368
2019-05-13 08:53:57,520049,1035.9368
2019-05-13 08:53:57,520049,1035.9368
2019-05-13 08:53:57,520049,1035.9368
2019-05-13 08:53:57,520049,1035.9368
2019-05-13 08:53:57,520049,1035.9368
2019-05-13 08:53:57,520049,1035.9368
2019-05-13 08:53:57,520049,1035.9368
2019-05-13 08:53:57,520049,1035.9368
2019-05-13 08:53:57,520049,1035.9368
2019-05-13 08:53:57,520049,1035.9368
2019-05-13 08:53:57,520049,1035.9368
2019-05-13 08:53:57,520049,1035.9368
2019-05-13 08:53:57,520049,1035.9368
2019-05-13 08:53:57,520049,1035.9368
2019-05-13 08:53:57,520049,1035.9368
2019-05-13 08:53:57,520049,1035.9368
2019-05-13 08:53:57,520049,1035.9368
2019-05-13 08:53:57,520049,1035.9368
2019-05-13 08:53:57,520049,1035.9368
2019-05-13 08:53:57,520049,1035.9368
2019-05-13 08:53:57,520049,1035.9368
2019-05-13 08:53:57,520049,1035.9368
2019-05-13 08:53:57,520049,1035.9368
2019-05-13 08:53:57,520049,1035.9368
2019-05-13 08:53:57,520049,1035.9368
2019-05-13 08:53:57,520049,1035.9368
2019-05-13 08:53:57,520049,1035.9368
2019-05-13 08:53:57,520049,1035.9368
2019-05-13 08:53:57,520049,1035.9368
2019-05-13 08:53:57,520049,1035.9368
2019-05-13 08:53:57,520049,1035.9368
2019-05-13 08:53:57,520049,1035.9368
2019-05-13 08:53:57,520049,1035.9368
2019-05-13 08:53:57,520049,1035.9368
2019-05-13 08:53:57,520049,1035.9368
2019-05-13 08:53:57,520049,1035.9368
2019-05-13 08:53:57,520049,1035.9368
2019-05-13 08:53:57,520049,1035.9368
2019-05-13 08:53:57,520049,1035.9368
2019-05-13 08:53:57,520049,1035.9368
2019-05-13 08:53:57,520049,1035.9368
2019-05-13 08:53:57,520049,1035.9368
2019-05-13 08:53:57,520049,1035.9368
2019-05-13 08:53:57,520049,1035.9368
2019-05-13 08:53:57,520049,1035.9368
2019-05-13 08:53:57,520049,1035.9368
2019-05-13 08:53:57,520049,1035.9368
2019-05-13 08:53:57,520049,1035.9368
2019-05-13 08:53:57,520049,1035.9368
2019-05-13 08:53:57,520049,1035.9368
2019-05-13 08:53:57,520049,1035.9368
2019-05-13 08:53:57,520049,1035.9368
2019-05-13 08:53:57,520049,1035.9368
2019-05-13 08:53:57,520049,1035.9368
2019-05-13 08:53:57,520049,1035.9368
2019-05-13 08:53:57,520049,1035.9368
2019-05-13 08:53:57,520050,1035.9368
2019-05-13 08:53:57,520050,1035.9368
2019-05-13 08:53:57,520050,1035.9368
2019-05-13 08:53:57,520050,1035.9368
2019-05-13 08:53:57,520050,1035.9368
2019-05-13 08:53:57,520050,1035.9368
2019-05-13 08:53:57,520050,1035.9368
2019-05-13 08:53:57,520050,1035.9368
2019-05-13 08:53:57,520050,1035.9368
2019-05-13 08:53:57,520050,1035.9368
2019-05-13 08:53:57,520050,1035.9368
2019-05-13 08:53:57,520050,1035.9368
2019-05-13 08:53:57,520050,1035.9368
2019-05-13 08:53:57,520050,1035.9368
2019-05-13 08:53:57,520050,1035.9368
2019-05-13 08:53:57,520050,1035.9368
2019-05-13 08:53:57,520050,1035.9368
2019-05-13 08:53:57,520050,1035.9368
2019-05-13 08:53:57,520050,1035.9368
2019-05-13 08:53:57,520050,1035.9368
2019-05-13 08:53:57,520050,1035.9368
2019-05-13 08:53:57,520050,1035.9368
2019-05-13 08:53:57,520050,1035.9368
2019-05-13 08:53:57,520050,1035.9368
2019-05-13 08:53:57,520050,1035.9368
2019-05-13 08:53:57,520050,1035.9368
2019-05-13 08:53:57,520050,1035.9368
2019-05-13 08:53:57,520050,1035.9368
2019-05-13 08:53:57,520050,1035.9368
2019-05-13 08:53:57,520050,1035.9368
2019-05-13 08:53:57,520050,1035.9368
2019-05-13 08:53:57,520050,1035.9368
2019-05-13 08:53:57,520050,1035.9368
2019-05-13 08:53:57,520050,1035.9368
2019-05-13 08:53:57,520050,1035.9368
2019-05-13 08:53:57,520050,1035.9368
2019-05-13 08:53:57,520050,1035.9368
2019-05-13 08:53:57,520050,1035.9368
2019-05-13 08:53:57,520050,1035.9368
2019-05-13 08:53:57,520050,1035.9368
2019-05-13 08:53:57,520050,1035.9368
2019-05-13 08:53:57,520050,1035.9368
2019-05-13 08:53:57,520050,1035.9368
2019-05-13 08:53:57,520050,1035.9368
2019-05-13 08:53:57,520050,1035.9368
2019-05-13 08:53:57,520050,1035.9368
2019-05-13 08:53:57,520050,1035.9368
2019-05-13 08:53:57,520050,1035.9368
2019-05-13 08:53:57,520050,1035.9368
2019-05-13 08:53:57,520050,1035.9368
2019-05-13 08:53:57,520050,1035.9368
2019-05-13 08:53:57,520050,1035.9368
2019-05-13 08:53:57,520050,1035.9368
2019-05-13 08:53:57,520058,1035.9368
2019-05-13 08:53:57,520058,1035.9368
2019-05-13 08:53:57,520058,1035.9368
2019-05-13 08:53:57,520058,1035.9368
2019-05-13 08:53:57,520058,1035.9368
2019-05-13 08:53:57,520058,1035.9368
2019-05-13 08:53:57,520058,1035.9368
2019-05-13 08:53:57,520058,1035.9368
2019-05-13 08:53:57,520058,1035.9368
2019-05-13 08:53:57,520059,1035.9368
2019-05-13 08:53:57,520059,1035.9368
2019-05-13 08:53:57,520059,1035.9368
2019-05-13 08:53:57,520059,1035.9368
2019-05-13 08:53:57,520059,1035.9368
2019-05-13 08:53:57,520059,1035.9368
2019-05-13 08:53:57,520059,1035.9368
2019-05-13 08:53:57,520059,1035.9368
2019-05-13 08:53:57,520059,1035.9368
2019-05-13 08:53:57,520059,1035.9368
2019-05-13 08:53:57,520059,1035.9368
2019-05-13 08:53:57,520059,1035.9368
2019-05-13 08:53:57,520059,1035.9368
2019-05-13 08:53:57,520059,1035.9368
2019-05-13 08:53:57,520059,1035.9368
2019-05-13 08:53:57,520059,1035.9368
2019-05-13 08:53:57,520059,1035.9368
2019-05-13 08:53:57,520059,1035.9368
2019-05-13 08:53:57,520059,1035.9368
2019-05-13 08:53:57,520059,1035.9368
2019-05-13 08:53:57,520059,1035.9368
2019-05-13 08:53:57,520059,1035.9368
2019-05-13 08:53:57,520059,1035.9368
2019-05-13 08:53:57,520059,1035.9368
2019-05-13 08:53:57,520059,1035.9368
2019-05-13 08:53:57,520059,1035.9368
2019-05-13 08:53:57,520059,1035.9368
2019-05-13 08:53:57,520059,1035.9368
2019-05-13 08:53:57,520059,1035.9368
2019-05-13 08:53:57,520059,1035.9368
2019-05-13 08:53:57,520059,1035.9368
2019-05-13 08:53:57,520059,1035.9368
2019-05-13 08:53:57,520059,1035.9368
2019-05-13 08:53:57,520059,1035.9368
2019-05-13 08:53:57,520059,1035.9368
2019-05-13 08:53:57,520059,1035.9368
2019-05-13 08:53:57,520059,1035.9368
2019-05-13 08:53:57,520059,1035.9368
2019-05-13 08:53:57,520059,1035.9368
2019-05-13 08:53:57,520059,1035.9368
2019-05-13 08:53:57,520059,1035.9368
2019-05-13 08:53:57,520059,1035.9368
2019-05-13 08:53:57,520059,1035.9368
2019-05-13 08:53:57,520059,1035.9368
2019-05-13 08:53:57,520059,1035.9368
2019-05-13 08:53:57,520059,1035.9368
2019-05-13 08:53:57,520059,1035.9368
2019-05-13 08:53:57,520059,1035.9368
2019-05-13 08:53:57,520059,1035.9368
2019-05-13 08:53:57,520059,1035.9368
2019-05-13 08:53:57,520059,1035.9368
2019-05-13 08:53:57,520059,1035.9368
2019-05-13 08:53:57,520059,1035.9368
2019-05-13 08:53:57,520059,1035.9368
2019-05-13 08:53:57,520059,1035.9368
2019-05-13 08:53:57,520059,1035.9368
2019-05-13 08:53:57,520059,1035.9368
2019-05-13 08:53:57,520059,1035.9368
2019-05-13 08:53:57,520059,1035.9368
2019-05-13 08:53:57,520059,1035.9368
2019-05-13 08:53:57,520059,1035.9368
2019-05-13 08:53:57,520059,1035.9368
2019-05-13 08:53:57,520059,1035.9368
2019-05-13 08:53:57,520059,1035.9368
2019-05-13 08:53:57,520059,1035.9368
2019-05-13 08:53:57,520059,1035.9368
2019-05-13 08:53:57,520059,1035.9368
2019-05-13 08:53:57,520059,1035.9368
2019-05-13 08:53:57,520059,1035.9368
2019-05-13 08:53:57,520059,1035.9368
2019-05-13 08:53:57,520059,1035.9368
2019-05-13 08:53:57,520059,1035.9368
2019-05-13 08:53:57,520059,1035.9368
2019-05-13 08:53:57,520059,1035.9368
2019-05-13 08:53:57,520059,1035.9368
2019-05-13 08:53:57,520059,1035.9368
2019-05-13 08:53:57,520059,1035.9368
2019-05-13 08:53:57,520059,1035.9368
2019-05-13 08:53:57,520059,1035.9368
2019-05-13 08:53:57,520059,1035.9368
2019-05-13 08:53:57,520059,1035.9368
2019-05-13 08:53:57,520059,1035.9368
2019-05-13 08:53:57,520059,1035.9368
2019-05-13 08:53:57,520059,1035.9368
2019-05-13 08:53:57,520059,1035.9368
2019-05-13 08:53:57,520059,1035.9368
2019-05-13 08:53:57,520059,1035.9368
2019-05-13 08:53:57,520059,1035.9368
2019-05-13 08:53:57,520059,1035.9368
2019-05-13 08:53:57,520059,1035.9368
2019-05-13 08:53:57,520059,1035.9368
2019-05-13 08:53:57,520059,1035.9368
2019-05-13 08:53:57,520059,1035.9368
2019-05-13 08:53:57,520059,1035.9368
2019-05-13 08:53:57,520059,1035.9368
2019-05-13 08:53:57,520059,1035.9368
2019-05-13 08:53:57,520059,1035.9368
2019-05-13 08:53:57,520059,1035.9368
2019-05-13 08:53:57,520059,1035.9368
2019-05-13 08:53:57,520059,1035.9368
2019-05-13 08:53:57,520059,1035.9368
2019-05-13 08:53:57,520059,1035.9368
2019-05-13 08:53:57,520059,1035.9368
2019-05-13 08:53:57,520059,1035.9368
2019-05-13 08:53:57,520059,1035.9368
2019-05-13 08:53:57,520059,1035.9368
2019-05-13 08:53:57,520059,1035.9368
2019-05-13 08:53:57,520059,1035.9368
2019-05-13 08:53:57,520059,1035.9368
2019-05-13 08:53:57,520059,1035.9368
2019-05-13 08:53:57,520059,1035.9368
2019-05-13 08:53:57,520059,1035.9368
2019-05-13 08:53:57,520059,1035.9368
2019-05-13 08:53:57,520059,1035.9368
2019-05-13 08:53:57,520059,1035.9368
2019-05-13 08:53:57,520059,1035.9368
2019-05-13 08:53:57,520059,1035.9368
2019-05-13 08:53:57,520059,1035.9368
2019-05-13 08:53:57,520059,1035.9368
2019-05-13 08:53:57,520059,1035.9368
2019-05-13 08:53:57,520059,1035.9368
2019-05-13 08:53:57,520059,1035.9368
2019-05-13 08:53:57,520059,1035.9368
2019-05-13 08:53:57,520059,1035.9368
2019-05-13 08:53:57,520059,1035.9368
2019-05-13 08:53:57,520103,1035.9368
2019-05-13 08:53:57,520202,1035.9937
2019-05-13 08:53:57,520302,1036.0122
2019-05-13 08:53:58,520402,1036.0039
2019-05-13 08:53:58,520503,1035.9993
2019-05-13 08:53:58,520602,1035.9941
2019-05-13 08:53:58,520702,1036.042
2019-05-13 08:53:58,520802,1036.0457
2019-05-13 08:53:58,520902,1036.0627
2019-05-13 08:53:58,521003,1035.9968
2019-05-13 08:53:58,521102,1035.999
2019-05-13 08:53:58,521202,1036.0112
2019-05-13 08:53:58,521302,1035.9636
2019-05-13 08:53:59,521403,1035.9241
2019-05-13 08:53:59,521503,1036.011
2019-05-13 08:53:59,521602,1035.9963
2019-05-13 08:53:59,521702,1035.9551
2019-05-13 08:53:59,521802,1035.9956
